203373618,20:f8:5e:a5:01:cc,2017-01-11T00:00:39-08:00,537436839,3,"0x0 Idle Normal",0
203373629,20:f8:5e:a5:01:cc,2017-01-11T00:00:39-08:00,537436839,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203373936,20:f8:5e:a5:01:cc,2017-01-11T00:01:39-08:00,537436899,3,"0x0 Idle Normal",0
203373945,20:f8:5e:a5:01:cc,2017-01-11T00:01:39-08:00,537436899,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203374249,20:f8:5e:a5:01:cc,2017-01-11T00:02:39-08:00,537436959,3,"0x0 Idle Normal",0
203374260,20:f8:5e:a5:01:cc,2017-01-11T00:02:39-08:00,537436959,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203374563,20:f8:5e:a5:01:cc,2017-01-11T00:03:39-08:00,537437019,3,"0x0 Idle Normal",0
203374576,20:f8:5e:a5:01:cc,2017-01-11T00:03:39-08:00,537437019,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203374882,20:f8:5e:a5:01:cc,2017-01-11T00:04:39-08:00,537437079,3,"0x0 Idle Normal",0
203374890,20:f8:5e:a5:01:cc,2017-01-11T00:04:39-08:00,537437079,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203375200,20:f8:5e:a5:01:cc,2017-01-11T00:05:39-08:00,537437139,3,"0x0 Idle Normal",0
203375212,20:f8:5e:a5:01:cc,2017-01-11T00:05:39-08:00,537437139,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203375518,20:f8:5e:a5:01:cc,2017-01-11T00:06:39-08:00,537437199,3,"0x0 Idle Normal",0
203375527,20:f8:5e:a5:01:cc,2017-01-11T00:06:39-08:00,537437199,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203375835,20:f8:5e:a5:01:cc,2017-01-11T00:07:39-08:00,537437259,3,"0x0 Idle Normal",0
203375846,20:f8:5e:a5:01:cc,2017-01-11T00:07:39-08:00,537437259,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203376160,20:f8:5e:a5:01:cc,2017-01-11T00:08:39-08:00,537437319,3,"0x0 Idle Normal",0
203376168,20:f8:5e:a5:01:cc,2017-01-11T00:08:39-08:00,537437319,6,"Commodity Read: Code 0x00, Inst 0x000000000000, Cumul 0x00000000838B; Code 0x06, Inst 0x000000000000, Cumul 0x000000001566; Code 0x07, Inst 0x000000000000, Cumul 0x000000000627"
203376476,20:f8:5e:a5:01:cc,2017-01-11T00:09:39-08:00,537437379,3,"0x0 Idle Normal",0
