Capacity,Power,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Elapsed Seconds
225,0,122.225,122.0,122.3366,122.225,104.225,253.190084934
225,0,122.225,122.0,122.3366,118.7366,99.95,260.180138111
225,0,122.225,122.0,122.3366,114.9116,98.9366,266.33039999
225,0,122.0,121.8866,122.0,110.4116,97.5866,273.310271978
225,0,122.0,121.8866,121.6616,107.6,97.1366,278.629902124
225,0,122.0,121.775,121.55,105.6866,95.675,285.609797955
225,0,121.775,121.4366,120.9866,102.5366,93.3116,291.85979414
225,0,121.6616,121.4366,120.7616,99.95,91.175,298.840126991
600,0,121.55,121.4366,119.975,97.475,90.05,305.820225954
600,0,121.4366,121.1,118.85,95.7866,89.6,311.14030695
600,0,121.4366,121.1,118.4,94.325,88.8116,316.460080147
600,0,121.325,121.1,117.95,93.3116,88.3616,324.2808671
600,0,121.325,120.9866,118.0616,92.525,88.1366,331.26147294
600,0,121.2116,120.9866,118.2866,92.3,88.1366,337.410431147
600,0,121.2116,120.9866,118.5116,92.1866,88.025,343.570451975
600,0,121.2116,120.875,118.4,91.85,88.025,348.889550924
600,0,121.2116,120.875,118.85,91.625,88.1366,355.870159149
900,4500,121.2116,120.9866,119.4116,91.4,88.3616,361.194896936
900,4500,121.2116,120.9866,119.3,91.175,88.3616,366.520632982
900,4500,121.2116,120.9866,118.9616,90.95,88.3616,371.842298985
900,4500,121.2116,120.9866,119.1866,91.0616,88.8116,377.159665108
900,4500,121.1,120.9866,119.4116,90.725,89.0366,383.45036912
900,4500,121.1,120.9866,119.525,90.725,89.0366,389.599993944
900,4500,121.1,120.9866,119.525,90.8366,89.0366,394.919970036
900,4500,121.1,120.9866,119.4116,90.95,89.2616,403.559962034
900,4500,121.1,120.9866,119.525,91.0616,89.4866,408.879689932
900,4500,121.1,120.875,119.3,91.4,89.7116,414.200861931
900,4500,121.1,120.875,119.3,91.625,90.5,421.19188714
1125,4500,121.1,120.9866,119.4116,91.9616,90.725,427.340479136
1125,4500,121.1,120.9866,119.525,92.3,90.6116,432.74998498
1125,4500,121.1,120.9866,119.4116,92.3,90.6116,438.06990695
1125,4500,121.1,120.9866,119.1866,92.4116,91.2866,443.389796019
1125,4500,121.1,120.9866,119.3,92.4116,91.85,449.540163994
1125,4500,121.1,120.9866,119.3,92.4116,92.075,454.860285044
1125,4500,121.1,120.9866,119.3,92.525,91.9616,461.851618052
1125,4500,121.1,120.9866,119.1866,92.6366,91.85,467.169790983
1125,4500,121.1,120.9866,119.075,92.6366,91.85,473.40002203
1125,4500,121.1,120.875,119.1866,92.8616,92.075,482.040964127
1200,4500,121.1,120.875,119.3,92.975,92.1866,488.590167999
1200,4500,121.1,120.9866,119.1866,92.975,92.4116,494.739789009
1200,4500,121.1,120.875,119.1866,93.0866,92.525,502.550324917
1200,4500,121.1,120.875,119.3,93.425,92.525,507.871603966
1200,4500,121.1,120.875,119.3,93.5366,92.525,514.02099514
1200,4500,121.1,120.875,119.1866,93.7616,92.75,519.350932121
1200,4500,121.1,120.875,119.1866,93.875,93.3116,525.549556971
1200,4500,121.1,120.875,119.1866,93.9866,93.875,530.86977005
1200,4500,121.1,120.875,119.1866,94.1,93.7616,536.190071106
1200,4500,121.1,120.875,119.1866,94.2116,93.65,541.510510921
1200,4500,121.1,120.875,119.1866,94.325,93.9866,547.660373926
1200,4500,121.1,120.875,119.075,94.4366,94.1,552.990184069
1200,4500,121.1,120.875,118.9616,94.55,94.2116,558.310281038
1200,4500,121.1,120.875,118.9616,94.6616,94.4366,565.319581032
1200,4500,121.1,120.875,119.1866,94.775,94.6616,570.643420935
1200,4500,121.1,120.875,119.4116,95.0,94.6616,575.959722042
1200,4500,121.1,120.875,119.4116,95.1116,95.5616,581.290000916
1200,4500,121.1,120.875,119.3,95.225,95.7866,586.609709024
1200,4500,121.1,120.875,119.3,95.3366,95.5616,591.931510925
1200,4500,121.1,120.875,119.3,95.3366,96.575,599.741491079
1200,4500,121.1,120.875,119.3,95.7866,96.4616,605.070295095
1200,4500,121.1,120.875,119.3,95.9,96.35,610.389991045
1200,4500,121.1,120.875,119.1866,95.9,96.35,615.789698124
1200,4500,121.1,120.875,119.3,96.0116,96.4616,622.780478001
1200,4500,121.1,120.875,119.4116,96.125,96.575,628.100075006
1200,4500,121.1,120.875,119.4116,96.2366,96.35,635.100420952
1200,4500,121.1,120.875,119.075,96.4616,96.4616,642.090345144
1200,4500,121.1,120.875,119.075,96.4616,96.9116,649.069935083
1200,4500,121.1,120.875,119.075,96.6866,96.8,654.390110016
1200,4500,121.1,120.875,119.1866,96.8,97.25,659.789940119
1200,4500,121.1,120.875,119.1866,97.025,97.5866,665.110453129
1200,4500,121.1,120.875,118.9616,97.1366,97.7,671.280158043
1200,4500,121.1,120.875,118.9616,97.1366,98.6,677.429534912
1200,4500,121.1,120.875,118.9616,97.475,98.6,684.411129951
1200,4500,121.1,120.875,119.075,97.5866,98.0366,689.729691029
1200,4500,121.1,120.875,119.1866,97.8116,97.8116,695.050388098
1200,4500,121.1,120.875,119.1866,97.925,98.0366,700.500100136
1200,4500,121.1,120.875,119.075,98.0366,97.8116,705.831300974
1200,4500,121.1,120.875,119.1866,98.15,97.8116,711.150111914
1200,4500,121.1,120.875,119.3,98.15,97.8116,718.280254126
1200,4500,121.1,120.875,119.1866,98.4866,98.2616,723.600239038
1200,4500,121.1,120.875,118.9616,98.6,99.275,730.969703913
1200,4500,121.1,120.875,119.075,98.7116,99.3866,736.29008913
1200,4500,121.1,120.875,119.1866,98.825,99.725,741.610471964
1200,4500,121.1,120.875,119.3,98.9366,100.0616,746.930524111
1200,4500,121.1,120.875,119.3,99.05,99.6116,752.250404119
1200,4500,121.1,120.875,119.075,99.05,99.6116,757.570241928
1200,4500,121.1,120.875,118.85,99.1616,99.6116,762.890155077
1200,4500,121.1,120.875,118.85,99.275,99.5,770.699934006
1200,4500,121.1,120.875,118.9616,99.3866,99.6116,776.030218124
1050,4500,121.1,120.875,119.075,99.5,99.8366,781.350259066
1050,4500,121.1,120.875,118.9616,99.8366,100.0616,788.330523968
1050,4500,121.1,120.875,118.9616,100.175,99.725,794.490168095
1050,4500,121.1,120.875,119.1866,100.2866,99.725,799.819656134
1050,4500,121.1,120.875,119.1866,100.4,99.8366,805.97073102
1050,4500,121.1,120.875,118.7366,100.625,99.8366,812.949628115
1050,4500,121.1,120.875,118.5116,100.625,100.2866,819.100095987
1050,4500,121.1,120.875,118.7366,100.7366,100.85,824.429641008
1050,4500,121.1,120.875,118.9616,100.7366,101.975,831.409804106
1050,4500,121.1,120.875,118.85,100.85,102.2,838.390244007
1050,4500,121.1,120.875,118.9616,101.075,102.65,844.541327
1050,4500,121.1,120.875,118.85,101.1866,102.3116,849.860229969
1050,4500,121.1,120.875,118.85,101.4116,102.0866,856.010375023
1050,4500,121.1,120.875,118.9616,101.525,101.975,861.330227137
1050,4500,121.1,120.875,118.85,101.6366,102.7616,867.480289936
1050,4500,121.1,120.875,118.7366,101.6366,102.7616,873.770249128
1050,4500,121.1,120.875,118.7366,101.75,102.425,879.090239048
1050,4500,121.1,120.875,118.7366,101.975,102.425,884.420283079
1050,4500,121.1,120.875,118.85,102.2,102.875,890.570318937
1050,4500,120.9866,120.875,118.85,102.3116,102.875,895.890069962
975,4500,121.1,120.875,118.85,102.425,103.2116,901.21034193
975,4500,121.1,120.875,118.85,102.5366,103.6616,907.36007905
975,4500,120.9866,120.875,118.5116,102.65,103.775,913.579962015
975,4500,121.1,120.875,118.2866,102.7616,103.8866,919.731109142
975,4500,121.1,120.875,118.5116,102.7616,103.55,925.04962492
975,4500,120.9866,120.875,118.625,102.7616,103.1,931.211286068
975,4500,121.1,120.875,118.85,102.875,103.325,936.530215979
975,4500,121.1,120.875,118.7366,102.875,104.1116,941.919856071
975,4500,120.9866,120.875,118.625,102.9866,104.225,947.239875078
975,4500,120.9866,120.875,118.2866,103.1,104.1116,952.560074091
975,4500,120.9866,120.875,118.0616,103.325,104.5616,958.710474014
