Capacity,Power,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Elapsed Seconds
375,0,122.225,122.0,122.225,122.1116,121.2116,14922.911315
375,0,122.225,122.1116,122.225,122.1116,121.2116,14928.240912
375,0,122.225,122.1116,122.225,122.1116,121.2116,14933.5613599
375,0,122.225,122.0,122.225,122.1116,121.2116,14938.961354
375,0,122.225,122.1116,122.225,122.1116,121.2116,14945.111402
375,0,122.225,122.1116,122.225,122.1116,121.2116,14950.432236
375,0,122.225,122.1116,122.225,122.1116,121.2116,14955.751272
375,0,122.225,122.1116,122.1116,122.1116,121.2116,14961.071466
375,0,122.225,122.1116,122.1116,122.1116,121.2116,14966.3917038
375,0,122.225,122.1116,122.225,122.1116,121.2116,14972.5418079
375,0,122.225,122.1116,122.225,122.1116,121.2116,14977.861294
375,0,122.225,122.1116,122.225,122.1116,121.2116,14983.1814981
375,0,122.225,122.1116,122.225,122.1116,121.2116,14988.5014269
375,0,122.225,122.1116,122.225,122.1116,121.2116,14994.6513779
375,0,122.225,122.0,122.225,122.1116,121.2116,15000.8008819
375,0,122.225,122.1116,122.225,122.1116,121.2116,15006.121989
375,0,122.225,122.1116,122.225,122.1116,121.2116,15011.441396
375,0,122.225,122.0,122.225,122.1116,121.2116,15016.7615058
375,0,122.225,122.0,122.225,122.1116,121.2116,15022.0809898
375,0,122.225,122.0,122.225,122.1116,121.2116,15028.2314749
375,0,122.225,122.1116,122.225,122.225,121.2116,15034.3915749
375,0,122.225,122.0,122.225,122.1116,121.2116,15039.7220249
375,0,122.225,122.1116,122.225,122.1116,121.2116,15047.5323229
375,0,122.225,122.0,122.225,122.1116,121.2116,15052.8514159
375,0,122.225,122.1116,122.225,122.1116,121.2116,15058.171411
375,0,122.225,122.1116,122.225,122.1116,121.2116,15063.49143
375,0,122.225,122.0,122.1116,122.1116,121.2116,15068.8116961
375,0,122.225,122.0,122.1116,122.1116,121.2116,15074.131407
375,0,122.225,122.0,122.1116,122.1116,121.2116,15081.171329
375,0,122.225,122.1116,122.225,122.1116,121.2116,15086.4914749
375,0,122.225,122.0,122.1116,122.1116,121.2116,15091.8113899
375,0,122.225,122.1116,122.225,122.1116,121.2116,15097.131525
375,0,122.225,122.1116,122.225,122.1116,121.2116,15103.2915108
375,0,122.225,122.0,122.1116,122.1116,121.2116,15108.611315
375,0,122.225,122.0,122.225,122.1116,121.2116,15113.931772
375,0,122.225,122.1116,122.225,122.1116,121.2116,15119.251308
375,0,122.225,122.0,122.225,122.1116,121.2116,15127.061552
375,0,122.225,122.0,122.225,122.1116,121.2116,15132.381166
375,0,122.225,122.1116,122.225,122.1116,121.2116,15137.7014759
375,0,122.225,122.1116,122.225,122.1116,121.2116,15143.081928
375,0,122.225,122.0,122.225,122.1116,121.2116,15148.4017229
375,0,122.225,122.0,122.1116,122.1116,121.2116,15154.9809949
375,0,122.225,122.0,122.225,122.1116,121.2116,15160.3013098
375,0,122.225,122.1116,122.225,122.1116,121.2116,15165.6208808
375,0,122.225,122.0,122.225,122.1116,121.2116,15170.940877
375,0,122.225,122.0,122.1116,122.1116,121.2116,15176.2612829
375,0,122.225,122.0,122.1116,122.1116,121.2116,15183.240957
375,0,122.225,122.0,122.1116,122.1116,121.2116,15190.2212908
375,0,122.225,122.0,122.1116,122.1116,121.2116,15195.701458
375,0,122.225,122.0,122.225,122.1116,121.2116,15201.8508708
375,0,122.225,122.0,122.1116,122.1116,121.2116,15208.001574
375,0,122.225,122.0,122.1116,122.1116,121.2116,15213.3208339
375,0,122.225,122.0,122.1116,122.1116,121.2116,15218.6413369
375,0,122.225,122.1116,122.1116,122.1116,121.2116,15223.961324
375,0,122.225,122.1116,122.1116,122.1116,121.1,15229.2813659
375,0,122.225,122.0,122.225,122.1116,121.2116,15234.7514009
375,0,122.1116,122.0,122.1116,122.1116,121.2116,15240.0723948
375,0,122.225,122.0,122.1116,122.1116,121.2116,15245.3914309
375,0,122.225,122.0,122.1116,122.1116,121.2116,15251.541683
375,0,122.225,122.0,122.1116,122.1116,121.1,15256.861402
375,0,122.225,122.0,122.1116,122.1116,121.2116,15262.180912
375,0,122.1116,122.0,122.1116,122.1116,121.2116,15267.501395
375,0,122.225,122.0,122.1116,122.1116,121.1,15272.821847
375,0,122.225,122.1116,122.225,122.1116,121.1,15280.671284
375,0,122.225,122.0,122.1116,122.1116,121.2116,15286.821425
375,0,122.225,122.0,122.1116,122.1116,121.2116,15292.141381
375,0,122.225,122.0,122.1116,122.1116,121.1,15299.1212878
375,0,122.1116,122.0,122.1116,122.1116,121.1,15304.5514939
375,0,122.225,122.0,122.1116,122.1116,121.2116,15309.8714249
375,0,122.1116,122.0,122.1116,122.1116,121.1,15315.192811
375,0,122.225,122.0,122.1116,122.1116,121.1,15320.5118709
375,0,122.1116,122.0,122.1116,122.1116,121.1,15325.8309228
375,0,122.225,122.0,122.1116,122.1116,121.2116,15331.151361
375,0,122.225,122.0,122.1116,122.1116,121.1,15336.5036469
375,0,122.225,122.0,122.1116,122.1116,121.1,15341.821408
375,0,122.225,122.0,122.1116,122.1116,121.1,15347.9713349
375,0,122.1116,122.0,122.1116,122.1116,121.1,15353.291369
375,0,122.1116,122.0,122.1116,122.1116,121.1,15358.65131
375,0,122.1116,122.0,122.1116,122.1116,121.1,15363.9714739
375,0,122.1116,122.0,122.1116,122.1116,121.2116,15370.121501
375,0,122.1116,122.0,122.1116,122.1116,121.1,15375.441406
375,0,122.225,122.0,122.1116,122.1116,121.1,15380.7622008
375,0,122.225,122.0,122.1116,122.1116,121.1,15386.9123199
375,0,122.1116,122.0,122.1116,122.1116,121.2116,15392.2314808
375,0,122.1116,122.0,122.1116,122.1116,121.1,15399.5813599
375,0,122.225,122.0,122.1116,122.1116,121.2116,15404.9013019
375,0,122.225,122.0,122.1116,122.1116,121.1,15412.031405
375,0,122.225,122.0,122.1116,122.1116,121.1,15419.8413389
375,0,122.225,122.0,122.1116,122.1116,121.1,15425.995223
375,0,122.1116,122.0,122.1116,122.1116,121.1,15432.1419559
375,0,122.1116,122.0,122.1116,122.1116,121.1,15438.3920069
375,0,122.1116,122.0,122.1116,122.1116,121.1,15443.710886
375,0,122.1116,122.0,122.1116,122.1116,121.1,15449.860894
375,0,122.225,122.0,122.1116,122.1116,121.1,15455.1815538
375,0,122.1116,122.0,122.1116,122.1116,121.1,15460.50088
375,0,122.1116,122.0,122.1116,122.1116,121.1,15465.821322
375,0,122.225,122.0,122.1116,122.1116,121.1,15471.141341
375,0,122.225,122.0,122.1116,122.1116,121.1,15476.461328
375,0,122.225,122.0,122.1116,122.1116,121.1,15481.791887
375,0,122.1116,122.0,122.1116,122.1116,121.1,15487.1114419
375,0,122.1116,122.0,122.1116,122.1116,121.1,15494.0915709
375,0,122.1116,122.0,122.1116,122.1116,121.1,15500.411423
375,0,122.1116,122.0,122.1116,122.1116,121.1,15505.730902
375,0,122.1116,122.0,122.1116,122.1116,121.1,15511.0513818
375,0,122.1116,122.0,122.1116,122.1116,121.1,15516.3714139
375,0,122.1116,122.0,122.1116,122.1116,121.1,15521.692853
375,0,122.1116,122.0,122.1116,122.1116,121.1,15527.0114219
375,0,122.1116,122.0,122.1116,122.1116,121.1,15532.331501
375,0,122.1116,122.0,122.1116,122.1116,121.1,15537.651412
375,0,122.1116,122.0,122.1116,122.1116,121.1,15542.9714549
375,0,122.1116,122.0,122.1116,122.1116,121.1,15548.292649
375,0,122.1116,122.0,122.1116,122.1116,121.1,15553.6114759
375,0,122.1116,122.0,122.1116,122.1116,121.1,15559.760921
375,0,122.1116,122.0,122.1116,122.1116,121.1,15565.080894
375,0,122.1116,122.0,122.1116,122.1116,121.1,15570.401485
375,0,122.1116,122.0,122.1116,122.1116,121.1,15575.721297
375,0,122.1116,122.0,122.1116,122.1116,121.1,15581.0412929
375,0,122.1116,122.0,122.1116,122.1116,121.1,15586.361326
375,0,122.1116,122.0,122.1116,122.1116,121.1,15592.511749
375,0,122.1116,122.0,122.1116,122.1116,121.1,15597.831424
375,0,122.1116,122.0,122.1116,122.1116,121.1,15603.151401
375,0,122.1116,122.0,122.1116,122.1116,121.1,15609.3018589
375,0,122.1116,122.0,122.1116,122.1116,121.1,15614.621304
375,0,122.1116,122.0,122.1116,122.1116,121.1,15619.940902
375,0,122.1116,122.0,122.1116,122.1116,121.1,15625.260885
375,0,122.1116,122.0,122.1116,122.1116,121.1,15630.580878
375,0,122.1116,122.0,122.1116,122.1116,121.1,15635.911536
375,0,122.1116,122.0,122.1116,122.1116,121.1,15642.4513159
375,0,122.1116,122.0,122.1116,122.1116,121.1,15650.3914249
375,0,122.1116,122.0,122.1116,122.1116,121.1,15655.7113209
375,0,122.1116,122.0,122.1116,122.1116,121.1,15661.0314128
375,0,122.1116,122.0,122.1116,122.1116,121.1,15667.181335
375,0,122.1116,122.0,122.1116,122.1116,121.1,15672.50156
375,0,122.1116,122.0,122.1116,122.1116,121.1,15677.822104
375,0,122.1116,122.0,122.1116,122.1116,121.1,15683.1411948
375,0,122.1116,122.0,122.1116,122.1116,121.1,15688.4624028
375,0,122.1116,122.0,122.1116,122.1116,121.1,15693.83131
375,0,122.1116,122.0,122.1116,122.1116,121.1,15699.15133
375,0,122.1116,122.0,122.1116,122.1116,121.1,15704.4708819
375,0,122.1116,122.0,122.1116,122.1116,121.1,15709.791398
375,0,122.1116,122.0,122.1116,122.1116,121.1,15715.1113939
375,0,122.1116,122.0,122.1116,122.1116,121.1,15720.4314179
375,0,122.1116,122.0,122.1116,122.1116,121.1,15726.58147
375,0,122.1116,122.0,122.1116,122.1116,121.1,15731.9018838
375,0,122.1116,122.0,122.1116,122.1116,121.1,15737.2213929
375,0,122.1116,122.0,122.1116,122.1116,121.1,15742.5407939
375,0,122.1116,122.0,122.1116,122.1116,121.1,15747.861455
375,0,122.1116,122.0,122.1116,122.1116,121.1,15753.1811099
375,0,122.1116,122.0,122.1116,122.1116,121.1,15758.5014679
375,0,122.1116,122.0,122.1116,122.1116,121.1,15763.8209679
375,0,122.1116,122.0,122.1116,122.1116,121.1,15769.9713709
375,0,122.225,122.0,122.1116,122.1116,121.1,15776.121438
375,0,122.225,122.0,122.1116,122.1116,121.1,15784.7614
375,0,122.1116,122.0,122.1116,122.0,121.1,15790.0814939
375,0,122.1116,122.0,122.1116,122.1116,121.1,15795.431133
375,0,122.1116,122.0,122.1116,122.1116,121.1,15800.751581
375,0,122.1116,122.0,122.1116,122.1116,121.1,15806.071398
375,0,122.1116,122.0,122.1116,122.1116,121.1,15811.3915
375,0,122.1116,122.0,122.1116,122.1116,121.1,15816.7115428
375,0,122.1116,122.0,122.1116,122.1116,121.1,15822.032135
375,0,122.1116,122.0,122.1116,122.1116,121.1,15827.351655
375,0,122.1116,122.0,122.1116,122.1116,121.1,15832.68156
375,0,122.1116,122.0,122.1116,122.1116,121.1,15838.831429
375,0,122.1116,122.0,122.1116,122.1116,121.1,15845.8208919
375,0,122.1116,122.0,122.1116,122.1116,121.1,15851.1414108
375,0,122.1116,122.0,122.1116,122.0,121.1,15856.5413399
375,0,122.1116,122.0,122.1116,122.1116,121.1,15861.860965
375,0,122.1116,122.0,122.1116,122.1116,121.1,15867.181354
375,0,122.1116,122.0,122.1116,122.1116,121.1,15874.991116
375,0,122.1116,122.0,122.1116,122.1116,121.1,15880.3114619
375,0,122.1116,122.0,122.1116,122.1116,121.1,15888.4631789
375,0,122.1116,122.0,122.1116,122.1116,121.1,15893.781445
375,0,122.1116,122.0,122.1116,122.0,121.1,15899.9408329
375,0,122.1116,122.0,122.1116,122.0,121.1,15905.550884
375,0,122.1116,122.0,122.1116,122.0,121.1,15911.7018919
375,0,122.1116,122.0,122.1116,122.0,121.1,15919.5112929
375,0,122.1116,122.0,122.1116,122.1116,121.1,15926.4926939
375,0,122.1116,122.0,122.1116,122.0,121.1,15934.3113279
375,0,122.1116,122.0,122.1116,122.0,121.1,15939.6314769
375,0,122.1116,122.0,122.1116,122.0,121.1,15944.9512999
375,0,122.1116,122.0,122.1116,122.0,121.1,15950.271714
375,0,122.1116,122.0,122.1116,122.0,121.1,15955.602869
375,0,122.1116,122.0,122.1116,122.0,121.1,15961.761344
375,0,122.1116,122.0,122.1116,122.1116,121.1,15967.0813589
375,0,122.1116,122.0,122.1116,122.1116,121.1,15973.2314029
375,0,122.1116,122.0,122.1116,122.0,121.1,15978.550909
375,0,122.1116,122.0,122.1116,122.0,121.1,15983.870935
375,0,122.1116,122.0,122.1116,122.0,120.9866,15989.192661
375,0,122.1116,122.0,122.1116,122.1116,120.9866,15995.341397
375,0,122.1116,122.0,122.1116,122.0,120.9866,16000.6608889
375,0,122.1116,122.0,122.1116,122.0,121.1,16005.9823148
375,0,122.1116,122.0,122.1116,122.1116,120.9866,16011.301456
375,0,122.1116,122.0,122.1116,122.0,121.1,16016.6320009
375,0,122.1116,122.0,122.1116,122.0,121.1,16021.9513509
375,0,122.1116,122.0,122.1116,122.0,120.9866,16027.271035
375,0,122.1116,122.0,122.1116,122.0,121.1,16032.5915399
375,0,122.1116,122.0,122.1116,122.0,120.9866,16037.9514148
375,0,122.1116,122.0,122.1116,122.0,120.9866,16044.1008849
375,0,122.1116,122.0,122.1116,122.0,120.9866,16049.4208639
375,0,122.1116,122.0,122.1116,122.0,120.9866,16054.741596
375,0,122.1116,122.0,122.1116,122.0,120.9866,16060.0609479
375,0,122.1116,122.0,122.1116,122.0,120.9866,16065.38146
375,0,122.1116,122.0,122.1116,122.0,120.9866,16070.7012529
375,0,122.1116,122.0,122.1116,122.0,120.9866,16076.8613169
375,0,122.1116,122.0,122.1116,122.1116,120.9866,16082.181407
375,0,122.1116,122.0,122.1116,122.0,120.9866,16087.501389
375,0,122.1116,122.0,122.1116,122.0,120.9866,16092.821414
375,0,122.1116,122.0,122.1116,122.0,120.9866,16098.1416841
375,0,122.1116,122.0,122.1116,122.0,121.1,16103.4613268
375,0,122.1116,122.0,122.1116,122.0,120.9866,16108.7813609
375,0,122.1116,122.0,122.1116,122.0,121.1,16114.101331
375,0,122.1116,122.0,122.1116,122.1116,120.9866,16119.5214069
375,0,122.1116,122.0,122.1116,122.1116,120.9866,16124.8414478
375,0,122.1116,122.0,122.1116,122.0,120.9866,16132.2114129
375,0,122.1116,122.0,122.1116,122.0,120.9866,16137.5313308
375,0,122.1116,122.0,122.1116,122.0,120.9866,16142.8512979
375,0,122.1116,122.0,122.1116,122.0,120.9866,16148.1714749
375,0,122.1116,122.0,122.1116,122.0,120.9866,16153.4915829
375,0,122.1116,122.0,122.1116,122.0,120.9866,16158.811429
375,0,122.1116,122.0,122.1116,122.0,121.1,16164.9608541
375,0,122.1116,122.0,122.1116,122.0,120.9866,16171.221338
375,0,122.1116,122.0,122.1116,122.0,120.9866,16179.031395
375,0,122.1116,122.0,122.1116,122.0,120.9866,16184.3521678
375,0,122.1116,122.0,122.1116,122.0,120.9866,16189.6713588
375,0,122.1116,122.0,122.1116,122.0,120.9866,16196.651324
375,0,122.1116,122.0,122.1116,122.0,120.9866,16202.8021898
375,0,122.1116,122.0,122.1116,122.0,120.9866,16208.1214709
375,0,122.1116,122.0,122.1116,122.0,120.9866,16213.6016099
375,0,122.1116,122.0,122.1116,122.0,120.9866,16218.921299
375,0,122.1116,122.0,122.1116,122.0,120.9866,16224.240881
375,0,122.1116,122.0,122.1116,122.0,120.9866,16229.5613449
375,0,122.1116,122.0,122.1116,122.0,120.9866,16234.8813438
375,0,122.1116,122.0,122.1116,122.0,120.9866,16240.2013888
375,0,122.1116,122.0,122.1116,122.0,120.9866,16245.5213048
375,0,122.1116,121.8866,122.0,122.0,120.9866,16251.791605
375,0,122.1116,121.8866,122.1116,122.0,120.9866,16257.111424
375,0,122.1116,122.0,122.1116,122.0,120.9866,16263.260937
375,0,122.1116,122.0,122.1116,122.0,120.9866,16270.2413759
375,0,122.1116,122.0,122.0,122.0,120.9866,16275.5613079
375,0,122.1116,122.0,122.0,122.0,120.9866,16282.5408089
375,0,122.1116,121.8866,122.1116,122.0,120.9866,16289.5223088
375,0,122.1116,122.0,122.0,122.0,120.9866,16294.881469
375,0,122.1116,122.0,122.1116,122.0,120.9866,16301.0312929
375,0,122.1116,122.0,122.1116,122.0,120.9866,16306.3513858
375,0,122.1116,121.8866,122.1116,122.0,120.9866,16314.1622438
375,0,122.1116,122.0,122.1116,122.0,120.9866,16319.4812939
375,0,122.1116,121.8866,122.1116,122.0,120.9866,16324.801862
375,0,122.1116,122.0,122.1116,122.0,120.9866,16331.781368
375,0,122.1116,121.8866,122.1116,122.0,120.9866,16337.1014719
375,0,122.1116,122.0,122.1116,122.0,120.9866,16342.4208739
375,0,122.1116,122.0,122.1116,122.0,120.9866,16347.741399
375,0,122.1116,122.0,122.1116,122.0,120.9866,16353.8925929
375,0,122.1116,121.8866,122.1116,122.0,120.9866,16359.2114151
375,0,122.1116,121.8866,122.1116,122.0,120.9866,16366.361321
375,0,122.1116,122.0,122.0,122.0,120.9866,16372.9014909
450,0,122.1116,121.8866,122.0,122.0,120.9866,16378.2214038
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16383.5408878
450,0,122.1116,122.0,122.1116,122.0,120.9866,16388.861434
450,0,122.1116,121.8866,122.0,122.0,120.9866,16394.3815889
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16399.701339
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16405.0209489
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16412.832185
450,0,122.1116,121.8866,122.0,122.0,120.9866,16418.1513169
450,0,122.1116,122.0,122.1116,122.0,120.9866,16424.3014998
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16429.6222799
450,0,122.1116,121.8866,122.0,122.0,120.9866,16435.0409029
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16440.3622229
450,0,122.1116,122.0,122.0,122.0,120.9866,16446.5115418
450,0,122.1116,121.8866,122.0,122.0,120.9866,16451.8314879
450,0,122.1116,121.8866,122.0,122.0,120.9866,16457.151382
450,0,122.1116,121.8866,122.0,122.0,120.9866,16462.470892
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16467.7931879
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16473.1114509
450,0,122.1116,121.8866,122.0,122.0,120.9866,16478.431376
450,0,122.1116,121.8866,122.1116,122.0,120.9866,16484.581461
450,0,122.1116,121.8866,122.0,122.0,120.9866,16489.9014049
450,0,122.1116,121.8866,122.0,122.0,120.9866,16495.2408309
450,0,122.1116,121.8866,122.0,122.0,120.9866,16500.561486
450,0,122.1116,121.8866,122.0,122.0,120.9866,16508.3713028
450,0,122.1116,121.8866,122.0,122.0,120.9866,16513.691396
450,0,122.1116,121.8866,122.0,122.0,120.9866,16519.021333
450,0,122.1116,121.8866,122.0,122.0,120.9866,16524.340879
450,0,122.1116,121.8866,122.0,122.0,120.9866,16529.6613119
450,0,122.1116,121.8866,122.0,122.0,120.9866,16536.6408689
450,0,122.1116,121.8866,122.0,122.0,120.9866,16541.961482
450,0,122.1116,121.8866,122.0,122.0,120.9866,16548.1108599
450,0,122.1116,121.8866,122.0,122.0,120.9866,16553.431335
450,0,122.0,121.8866,122.0,122.0,120.9866,16558.9117739
450,0,122.1116,121.8866,122.0,122.0,120.9866,16564.2315519
450,0,122.0,121.8866,122.0,122.0,120.9866,16569.5513239
450,0,122.1116,121.8866,122.0,122.0,120.9866,16574.871721
450,0,122.0,121.8866,122.0,122.0,120.9866,16580.1911469
450,0,122.1116,121.8866,122.0,122.0,120.9866,16585.510906
450,0,122.1116,121.8866,122.0,122.0,120.9866,16590.8313658
450,0,122.1116,121.8866,122.0,122.0,120.9866,16596.1513429
450,0,122.1116,121.8866,122.0,122.0,120.9866,16601.4713709
450,0,122.0,121.8866,122.0,122.0,120.9866,16606.7931418
450,0,122.0,121.8866,122.0,122.0,120.9866,16612.111398
450,0,122.0,121.8866,122.0,122.0,120.9866,16618.5909278
450,0,122.1116,121.8866,122.0,122.0,120.9866,16623.9114161
450,0,122.1116,121.8866,122.0,122.0,120.9866,16629.2317801
450,0,122.1116,121.8866,122.0,122.0,120.9866,16634.5513029
450,0,122.1116,121.8866,122.0,122.0,120.9866,16640.7009079
450,0,122.1116,121.8866,122.0,122.0,120.9866,16646.0213308
450,0,122.1116,121.8866,122.0,122.0,120.9866,16651.3414419
450,0,122.0,121.8866,122.0,122.0,120.9866,16656.6613848
450,0,122.1116,121.8866,122.0,122.0,120.9866,16661.9814589
450,0,122.1116,121.8866,122.0,122.0,120.9866,16668.131377
450,0,122.1116,121.8866,122.0,122.0,120.9866,16673.451417
450,0,122.1116,121.8866,122.0,122.0,120.9866,16679.6013939
450,0,122.0,121.8866,122.0,122.0,120.9866,16685.751287
450,0,122.1116,121.8866,122.0,122.0,120.9866,16691.0713859
450,0,122.0,121.8866,122.0,122.0,120.9866,16696.391408
450,0,122.1116,121.8866,122.0,122.0,120.9866,16702.540921
450,0,122.1116,121.8866,122.0,122.0,120.875,16707.8615248
450,0,122.0,121.8866,122.0,122.0,120.875,16714.0114789
450,0,122.0,121.8866,122.0,122.0,120.875,16719.401974
450,0,122.0,121.8866,122.0,122.0,120.875,16724.7215281
450,0,122.1116,121.8866,122.0,122.0,120.875,16730.8713789
450,0,122.0,121.8866,122.0,122.0,120.9866,16737.021296
450,0,122.1116,121.8866,122.0,122.0,120.875,16743.1713009
450,0,122.1116,121.8866,122.0,122.0,120.875,16749.32145
450,0,122.1116,121.8866,122.0,122.0,120.875,16754.6413488
450,0,122.1116,121.8866,122.0,122.0,120.875,16759.9721348
450,0,122.0,121.8866,122.0,122.0,120.875,16765.291132
450,0,122.0,121.8866,122.0,122.0,120.875,16770.6108999
450,0,122.1116,121.8866,122.0,122.0,120.875,16776.761291
450,0,122.1116,121.8866,122.0,122.0,120.875,16783.0320098
450,0,122.1116,121.8866,122.0,122.0,120.875,16789.1813788
450,0,122.1116,121.8866,122.0,122.0,120.875,16795.3313498
450,0,122.1116,121.8866,122.0,122.0,120.875,16801.4813049
450,0,122.0,121.8866,122.0,122.0,120.875,16806.801307
450,0,122.1116,121.8866,122.0,122.0,120.875,16812.951216
450,0,122.0,121.8866,122.0,122.0,120.875,16818.2723219
450,0,122.0,121.8866,122.0,122.0,120.875,16824.5408781
450,0,122.1116,121.8866,122.0,122.0,120.875,16829.8613908
450,0,122.0,121.8866,122.0,122.0,120.875,16835.181504
450,0,122.1116,121.8866,122.0,122.0,120.875,16840.5013258
450,0,122.0,121.8866,122.0,122.0,120.875,16846.6516669
450,0,122.1116,121.8866,122.0,122.0,120.875,16851.9708788
450,0,122.0,121.8866,122.0,122.0,120.875,16857.291492
450,0,122.0,121.8866,122.0,122.0,120.875,16864.6210399
450,0,122.0,121.8866,122.0,122.0,120.875,16870.771692
450,0,122.0,121.8866,122.0,122.0,120.875,16877.752305
450,0,122.0,121.8866,122.0,122.0,120.875,16883.1408379
450,0,122.0,121.8866,122.0,122.0,120.875,16888.4614348
450,0,122.0,121.8866,122.0,122.0,120.875,16897.1017799
450,0,122.0,121.8866,122.0,122.0,120.875,16903.250947
450,0,122.0,121.8866,122.0,122.0,120.875,16909.403811
450,0,122.0,121.8866,122.0,122.0,120.875,16914.7214699
450,0,122.0,121.8866,122.0,122.0,120.875,16920.0418088
450,0,122.0,121.8866,122.0,122.0,120.875,16926.3722079
450,0,122.0,121.8866,122.0,122.0,120.875,16931.691565
450,0,122.0,121.8866,122.0,122.0,120.875,16937.011322
450,0,122.0,121.8866,122.0,122.0,120.875,16942.3308918
450,0,122.0,121.8866,122.0,122.0,120.875,16947.6512859
450,0,122.0,121.8866,122.0,122.0,120.875,16952.9714909
450,0,122.0,121.8866,122.0,122.0,120.875,16958.2914729
450,0,122.0,121.8866,122.0,122.0,120.875,16963.6219831
450,0,122.0,121.8866,122.0,122.0,120.875,16968.9413989
450,0,122.0,121.8866,122.0,122.0,120.875,16974.261317
450,0,122.0,121.8866,122.0,122.0,120.875,16979.5815609
450,0,122.0,121.8866,122.0,122.0,120.875,16984.900928
450,0,122.0,121.8866,122.0,122.0,120.875,16990.2215319
450,0,122.0,121.8866,122.0,122.0,120.875,16995.5414579
450,0,122.0,121.8866,122.0,122.0,120.875,17000.862144
450,0,122.0,121.8866,122.0,122.0,120.875,17006.181463
450,0,122.0,121.8866,122.0,122.0,120.875,17011.501374
450,0,122.0,121.8866,122.0,122.0,120.875,17016.8614988
450,0,122.0,121.8866,122.0,122.0,120.875,17023.021343
450,0,122.0,121.8866,122.0,122.0,120.875,17030.0014169
450,0,122.0,121.8866,122.0,122.0,120.875,17036.161818
450,0,122.0,121.8866,122.0,122.0,120.875,17041.4813769
450,0,122.0,121.8866,122.0,122.0,120.875,17047.6316199
450,0,122.0,121.8866,122.0,122.0,120.875,17053.7813718
450,0,122.0,121.8866,122.0,122.0,120.875,17059.101392
450,0,122.0,121.8866,122.0,122.0,120.875,17065.2814178
450,0,122.0,121.8866,122.0,122.0,120.875,17073.101438
450,0,122.0,121.8866,122.0,122.0,120.875,17078.4214809
450,0,122.0,121.8866,122.0,122.0,120.875,17083.741354
450,0,122.0,121.8866,122.0,122.0,120.875,17089.09321
450,0,122.0,121.8866,122.0,122.0,120.875,17094.411412
450,0,122.0,121.8866,122.0,122.0,120.875,17099.7309289
450,0,122.0,121.8866,122.0,122.0,120.875,17107.0514209
450,0,122.0,121.8866,122.0,121.8866,120.875,17112.3719609
450,0,122.0,121.8866,122.0,122.0,120.875,17117.690913
450,0,122.0,121.8866,122.0,122.0,120.875,17123.010885
450,0,122.0,121.8866,122.0,122.0,120.875,17128.3424399
450,0,122.0,121.8866,122.0,121.8866,120.875,17133.6613889
450,0,122.0,121.8866,122.0,122.0,120.875,17139.8108668
450,0,122.0,121.8866,122.0,122.0,120.875,17145.1315448
450,0,122.0,121.8866,122.0,122.0,120.875,17152.9415329
450,0,122.0,121.8866,122.0,122.0,120.875,17158.2609479
450,0,122.0,121.8866,122.0,122.0,120.875,17163.581491
450,0,122.0,121.8866,122.0,122.0,120.875,17169.7613389
450,0,122.0,121.8866,122.0,121.8866,120.875,17175.081394
450,0,122.0,121.8866,122.0,122.0,120.875,17180.4010239
450,0,122.0,121.8866,122.0,122.0,120.875,17186.551419
450,0,122.0,121.8866,122.0,122.0,120.875,17191.871381
450,0,122.0,121.8866,122.0,122.0,120.875,17198.0208869
450,0,122.0,121.8866,122.0,122.0,120.875,17204.1712849
450,0,122.0,121.8866,122.0,121.8866,120.875,17212.9316108
450,0,122.0,121.8866,122.0,121.8866,120.875,17218.251977
450,0,122.0,121.8866,122.0,121.8866,120.875,17224.401475
450,0,122.0,121.8866,122.0,121.8866,120.875,17231.3813629
450,0,122.0,121.8866,122.0,122.0,120.875,17237.531517
450,0,122.0,121.8866,122.0,122.0,120.875,17242.8510439
450,0,122.0,121.8866,122.0,122.0,120.875,17249.040947
450,0,122.0,121.8866,122.0,122.0,120.875,17255.192014
450,0,122.0,121.8866,122.0,121.8866,120.875,17261.3414109
450,0,122.0,121.8866,122.0,121.8866,120.875,17266.6614618
450,0,122.0,121.8866,122.0,121.8866,120.875,17273.6412859
450,0,122.0,121.8866,122.0,121.8866,120.875,17279.79092
450,0,122.0,121.8866,122.0,121.8866,120.875,17285.111388
450,0,122.0,121.8866,122.0,121.8866,120.875,17290.5408731
450,0,122.0,121.8866,122.0,121.8866,120.875,17295.8617189
450,0,122.0,121.8866,122.0,121.8866,120.875,17301.181597
450,0,122.0,121.8866,122.0,121.8866,120.875,17308.993643
450,0,122.0,121.8866,122.0,121.8866,120.875,17314.3113079
450,0,122.0,121.8866,122.0,121.8866,120.875,17319.6312859
450,0,122.0,121.8866,122.0,121.8866,120.7616,17324.9522491
450,0,122.0,121.8866,122.0,121.8866,120.7616,17330.2813849
