Capacity,Power,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Elapsed Seconds
450,4500,120.9866,120.7616,115.5866,114.8,114.6866,230.759631872
450,4500,120.9866,120.7616,115.7,114.9116,115.025,236.909039974
450,4500,120.9866,120.7616,116.0366,115.1366,114.8,243.060476065
450,4500,120.9866,120.7616,116.15,115.25,114.6866,251.210285902
450,4500,120.9866,120.7616,116.0366,115.3616,114.575,256.528418064
450,4500,120.9866,120.7616,116.0366,115.475,114.575,261.848594904
450,4500,120.9866,120.7616,116.0366,115.5866,114.9116,267.998859882
450,4500,120.9866,120.7616,116.0366,115.7,114.9116,274.149281025
450,4500,120.9866,120.7616,116.0366,115.7,114.9116,279.468402863
450,4500,120.9866,120.7616,116.2616,115.7,114.9116,284.918966055
375,4500,120.9866,120.65,116.375,115.8116,115.025,291.898869038
375,4500,120.9866,120.5366,116.375,115.925,115.025,297.219065905
375,4500,120.9866,120.5366,116.6,116.0366,115.7,302.539013863
375,4500,120.9866,120.65,116.7116,116.15,115.7,307.859076023
375,4500,120.9866,120.5366,116.7116,116.2616,115.8116,313.179158926
375,4500,120.9866,120.5366,116.7116,116.375,116.375,318.499543905
375,4500,120.9866,120.3116,116.825,116.4866,116.6,323.818978071
375,4500,120.9866,120.425,117.05,116.6,117.275,329.139297962
375,4500,120.9866,120.2,117.05,116.6,116.825,334.459295988
375,4500,120.9866,119.525,117.1616,116.7116,116.6,340.608665943
375,4500,120.9866,119.4116,117.1616,116.825,116.4866,346.088665009
375,4500,120.9866,119.6366,117.1616,116.9366,116.9366,351.409034967
375,4500,120.9866,119.8616,117.275,117.05,117.1616,357.559504032
375,4500,120.9866,119.6366,117.3866,117.05,117.3866,362.879257917
375,4500,120.9866,119.6366,117.3866,117.1616,117.1616,368.198925018
375,4500,120.9866,119.8616,117.3866,117.1616,117.05,373.520706892
375,4500,120.9866,119.975,117.6116,117.275,116.9366,379.829031944
375,4500,120.9866,119.75,117.725,117.5,116.9366,385.149183035
375,4500,120.9866,119.525,117.725,117.6116,116.9366,392.128937006
375,4500,120.9866,119.3,117.95,117.725,116.9366,397.448600054
375,4500,120.9866,119.075,118.0616,117.8366,117.1616,405.259208918
300,4500,120.9866,119.075,118.2866,117.8366,117.1616,410.579952955
300,4500,120.9866,119.3,118.2866,118.0616,117.275,415.899026871
300,4500,120.9866,119.3,118.2866,118.0616,117.275,421.219136953
300,4500,120.9866,119.3,118.2866,118.0616,117.6116,426.559659958
300,4500,120.9866,119.1866,118.2866,118.0616,117.725,431.879263878
300,4500,120.9866,119.1866,118.4,118.175,117.95,437.199110031
300,4500,120.9866,119.075,118.5116,118.175,118.4,442.519030094
300,4500,120.9866,119.1866,118.625,118.2866,118.4,448.689007044
300,4500,120.9866,119.3,118.625,118.5116,118.2866,454.009088993
300,4500,120.9866,119.4116,118.85,118.5116,118.4,459.328456879
300,4500,120.9866,119.525,118.9616,118.7366,118.4,465.488853931
225,4500,120.9866,119.4116,119.075,118.7366,118.7366,470.879349947
225,4500,120.9866,119.4116,119.075,118.85,118.7366,476.199095011
225,4500,120.9866,119.4116,119.1866,118.9616,118.85,481.518910885
225,4500,120.875,119.4116,119.3,119.075,118.7366,486.839237928
225,4500,120.7616,119.4116,119.3,119.1866,118.85,494.169080973
225,4500,120.65,119.4116,119.4116,119.1866,118.9616,499.509206057
225,4500,120.7616,119.4116,119.4116,119.1866,118.85,504.828959942
225,4500,120.7616,119.525,119.525,119.3,118.7366,510.148685932
225,4500,120.875,119.6366,119.525,119.3,118.7366,515.470189095
225,4500,120.7616,119.6366,119.6366,119.3,118.7366,521.638647079
225,4500,120.7616,119.75,119.6366,119.525,118.85,526.959295988
225,4500,120.65,119.8616,119.75,119.6366,119.075,532.42980504
225,4500,120.65,119.975,119.8616,119.6366,119.075,539.409009933
225,4500,120.65,120.0866,119.975,119.6366,119.3,545.560014963
225,4500,120.65,120.0866,120.0866,119.6366,119.3,550.881304979
225,4500,120.7616,120.2,120.0866,119.8616,119.3,556.199043989
225,4500,120.7616,120.2,120.2,119.975,119.3,561.519089937
225,4500,120.7616,120.2,120.2,119.975,119.3,566.839396954
225,4500,120.7616,120.2,120.2,120.0866,119.4116,572.988956928
225,4500,120.65,120.2,120.2,120.0866,119.75,579.138541937
225,4500,120.65,120.3116,120.3116,120.2,120.3116,584.459218979
150,4500,120.65,120.3116,120.3116,120.2,120.5366,590.618735075
150,4500,120.65,120.3116,120.3116,120.2,120.5366,597.599073887
150,4500,120.65,120.425,120.3116,120.3116,120.5366,603.839025021
150,4500,120.7616,120.425,120.5366,120.3116,119.975,609.988929987
150,4500,120.875,120.425,120.65,120.425,119.975,615.319365978
150,4500,120.875,120.5366,120.65,120.5366,120.0866,620.639045954
150,4500,120.875,120.5366,120.7616,120.65,120.0866,625.969033003
150,4500,120.875,120.5366,120.7616,120.65,120.0866,631.288430929
150,4500,120.9866,120.65,120.7616,120.65,120.2,637.438628912
150,4500,120.9866,120.7616,120.875,120.7616,120.2,642.879760981
75,4500,120.9866,120.875,120.875,120.7616,120.3116,649.028943062
75,4500,121.1,120.9866,120.9866,120.7616,120.3116,655.188863039
75,4500,121.1,120.9866,121.1,120.875,120.3116,662.169045925
75,4500,121.2116,120.9866,121.1,120.875,120.3116,667.489006042
75,4500,121.2116,120.9866,121.2116,120.9866,121.325,673.639206886
75,4500,121.2116,121.1,121.2116,120.9866,121.4366,678.959589005
75,4500,121.325,121.1,121.2116,121.325,120.9866,684.409437895
75,4500,121.325,121.2116,121.2116,121.4366,120.875,689.729011059
75,4500,121.4366,121.2116,121.4366,121.55,120.875,695.048693895
75,4500,121.55,121.2116,121.4366,121.4366,120.875,701.198489904
75,4500,121.55,121.4366,121.55,121.55,120.875,706.519042015
75,4500,121.6616,121.4366,121.55,121.55,120.9866,711.839186907
75,4500,121.6616,121.4366,121.55,121.55,120.9866,717.159386873
75,4500,121.6616,121.4366,121.55,121.55,120.9866,722.479238033
75,4500,121.775,121.55,121.55,121.55,121.2116,727.798899889
75,4500,121.775,121.55,121.6616,121.55,121.55,733.118556976
75,4500,121.775,121.55,121.6616,121.6616,121.55,740.449737072
75,4500,121.775,121.6616,121.775,121.6616,121.55,745.768743038
75,4500,121.775,121.775,121.8866,121.775,121.325,751.089048862
75,4500,121.8866,121.775,121.8866,121.775,121.2116,756.428526878
75,4500,122.0,121.775,121.8866,121.8866,121.2116,762.579225063
0,4500,122.0,122.0,122.0,121.8866,121.325,768.73042798
0,4500,122.0,122.0,122.1116,121.8866,121.325,775.709157944
0,4500,122.225,122.1116,122.225,122.0,121.325,781.030093908
0,4500,122.225,122.1116,122.225,122.0,121.4366,786.349302053
0,4500,122.3366,122.1116,122.225,122.1116,121.4366,792.498955965
0,4500,122.3366,122.225,122.225,122.225,121.4366,797.819025993
0,4500,122.3366,122.225,122.3366,122.225,121.4366,803.139062881
0,4500,122.3366,122.225,122.3366,122.225,121.4366,808.45906806
0,4500,122.5616,122.225,122.45,122.3366,121.55,815.448693991
0,4500,122.5616,122.3366,122.45,122.3366,121.6616,820.769070864
0,4500,122.675,122.45,122.45,122.3366,121.775,826.919100046
0,0,122.675,122.5616,122.5616,122.45,121.775,832.239037991
0,0,122.7866,122.675,122.675,122.45,121.775,837.760885
0,0,122.7866,122.675,122.675,122.675,121.775,843.909013033
0,0,122.9,122.675,122.675,122.675,121.775,849.228908062
0,0,122.9,122.7866,122.675,122.675,121.775,854.549433947
0,0,122.9,122.7866,122.7866,122.675,121.775,859.868988991
0,0,122.9,122.7866,122.7866,122.675,121.775,865.198387861
0,0,123.0116,122.7866,122.9,122.675,121.775,870.51880908
0,0,122.9,122.9,122.9,122.675,121.775,876.798839092
0,0,122.9,122.7866,122.9,122.675,121.775,882.949737072
0,0,122.9,122.7866,122.7866,122.675,121.775,888.278814077
0,0,122.9,122.7866,122.7866,122.675,121.775,893.598867893
0,0,122.9,122.7866,122.7866,122.675,121.775,898.918938875
0,0,122.9,122.7866,122.9,122.675,121.775,907.560011864
0,0,122.9,122.7866,122.7866,122.675,121.775,912.878918886
0,0,122.9,122.7866,122.7866,122.675,121.8866,918.348980904
0,0,122.9,122.7866,122.9,122.675,121.8866,923.669646978
0,0,122.9,122.7866,122.9,122.675,121.8866,929.818804026
0,0,122.9,122.7866,122.7866,122.675,121.8866,935.13912487
0,0,122.9,122.7866,122.7866,122.675,121.8866,940.458718061
0,0,122.9,122.7866,122.7866,122.675,122.0,945.779105902
0,0,122.9,122.7866,122.7866,122.675,121.8866,951.098821878
0,0,122.9,122.675,122.9,122.675,121.8866,956.418813944
0,0,122.9,122.675,122.9,122.675,121.8866,963.39883399
0,0,122.9,122.675,122.7866,122.675,121.8866,969.550112963
0,0,122.9,122.675,122.7866,122.675,121.8866,975.698894024
0,0,122.9,122.7866,122.7866,122.675,121.8866,983.059649944
0,0,122.9,122.7866,122.7866,122.675,121.8866,988.378803015
0,0,122.9,122.7866,122.7866,122.675,121.8866,994.528898954
0,0,122.9,122.675,122.7866,122.675,121.8866,1001.50848198
0,0,122.9,122.675,122.7866,122.675,121.8866,1007.65883803
0,0,122.9,122.675,122.7866,122.675,121.8866,1012.97889709
0,0,122.9,122.675,122.7866,122.675,121.8866,1019.35847902
0,0,122.9,122.675,122.7866,122.675,121.8866,1024.67995
0,0,122.9,122.675,122.7866,122.675,121.8866,1030.04889488
0,0,122.9,122.675,122.7866,122.675,121.8866,1035.36884499
0,0,122.9,122.675,122.7866,122.675,121.8866,1040.68892598
0,0,122.9,122.675,122.7866,122.675,121.8866,1046.8397119
0,0,122.9,122.675,122.7866,122.675,121.8866,1052.15925288
0,0,122.9,122.675,122.7866,122.675,121.8866,1057.47901893
0,0,122.9,122.675,122.7866,122.675,121.8866,1062.808815
0,0,122.9,122.675,122.7866,122.675,121.8866,1068.12881804
0,0,122.9,122.675,122.7866,122.675,121.8866,1073.44887996
0,0,122.9,122.675,122.7866,122.675,121.8866,1079.59845591
0,0,122.9,122.675,122.7866,122.675,121.8866,1084.91882396
0,0,122.9,122.675,122.7866,122.675,121.8866,1090.23843503
0,0,122.9,122.7866,122.7866,122.675,121.8866,1096.38975096
0,0,122.9,122.675,122.7866,122.675,121.8866,1101.70879197
0,0,122.9,122.675,122.7866,122.675,121.8866,1107.02878189
0,0,122.9,122.675,122.7866,122.675,121.8866,1112.34889507
0,0,122.9,122.7866,122.7866,122.675,121.8866,1117.66862798
0,0,122.9,122.675,122.7866,122.675,121.8866,1122.98888993
0,0,122.9,122.7866,122.7866,122.675,121.8866,1128.30905199
0,0,122.9,122.7866,122.7866,122.675,121.8866,1133.62881994
0,0,122.9,122.675,122.7866,122.675,121.8866,1139.77997899
0,0,122.9,122.7866,122.7866,122.675,121.8866,1145.09891295
0,0,122.9,122.675,122.7866,122.675,121.8866,1151.26896501
0,0,122.9,122.675,122.7866,122.675,121.8866,1157.41880393
0,0,122.9,122.675,122.7866,122.675,121.8866,1162.74060607
0,0,122.9,122.675,122.7866,122.675,121.8866,1168.05891991
0,0,122.7866,122.675,122.7866,122.675,121.8866,1173.37883806
0,0,122.7866,122.675,122.7866,122.675,121.8866,1179.52865696
0,0,122.7866,122.675,122.7866,122.675,121.8866,1184.84897494
0,0,122.7866,122.675,122.7866,122.675,121.8866,1190.16891503
0,0,122.7866,122.675,122.7866,122.675,121.8866,1196.31888509
0,0,122.7866,122.675,122.7866,122.675,121.8866,1201.63900208
0,0,122.7866,122.7866,122.7866,122.675,121.8866,1207.78881788
0,0,122.7866,122.675,122.7866,122.675,121.8866,1214.0489409
0,0,122.7866,122.675,122.7866,122.675,121.8866,1221.028826
0,0,122.7866,122.675,122.7866,122.675,121.8866,1227.51937604
0,0,122.7866,122.675,122.7866,122.675,121.8866,1233.66934609
0,0,122.7866,122.675,122.7866,122.675,121.8866,1238.98835707
0,0,122.7866,122.675,122.7866,122.675,121.8866,1244.30914497
0,0,122.7866,122.675,122.7866,122.675,121.8866,1250.45892596
0,0,122.7866,122.675,122.7866,122.675,121.8866,1255.77848101
0,0,122.7866,122.675,122.7866,122.675,121.8866,1261.0989821
0,0,122.7866,122.675,122.7866,122.675,121.8866,1266.42906809
0,0,122.7866,122.675,122.7866,122.675,121.8866,1275.89883709
0,0,122.9,122.675,122.7866,122.675,121.8866,1281.21883392
0,0,122.9,122.675,122.7866,122.675,121.8866,1286.54895186
0,0,122.7866,122.675,122.7866,122.675,121.8866,1291.86890388
0,0,122.7866,122.675,122.7866,122.675,121.8866,1298.84863997
0,0,122.7866,122.675,122.7866,122.675,121.8866,1304.16897702
75,0,122.7866,122.675,122.7866,122.675,121.8866,1309.49051809
75,0,122.7866,122.675,122.7866,122.675,121.8866,1315.63839197
75,0,122.7866,122.675,122.7866,122.675,121.8866,1320.9591229
75,0,122.7866,122.675,122.7866,122.675,121.8866,1326.27893806
75,0,122.7866,122.675,122.7866,122.675,121.8866,1332.42883992
75,0,122.7866,122.675,122.7866,122.675,121.8866,1338.57898188
75,0,122.7866,122.675,122.7866,122.675,121.8866,1343.90030599
75,0,122.7866,122.675,122.7866,122.675,121.8866,1349.21884894
75,0,122.7866,122.675,122.7866,122.675,121.8866,1354.53838205
75,0,122.7866,122.675,122.7866,122.675,121.8866,1359.86030793
75,0,122.7866,122.675,122.7866,122.675,121.8866,1365.17840099
75,0,122.7866,122.675,122.7866,122.675,121.8866,1371.32883596
75,0,122.7866,122.675,122.7866,122.675,121.8866,1376.64962196
75,0,122.7866,122.675,122.7866,122.675,121.8866,1381.96891189
75,0,122.7866,122.675,122.7866,122.675,121.8866,1387.29062796
75,0,122.7866,122.675,122.7866,122.675,121.8866,1392.60896301
75,0,122.7866,122.675,122.7866,122.675,121.8866,1398.75906992
75,0,122.7866,122.675,122.7866,122.675,121.8866,1404.07984805
75,0,122.7866,122.675,122.7866,122.675,121.8866,1409.39881992
75,0,122.7866,122.675,122.7866,122.675,121.8866,1415.54910207
75,0,122.7866,122.675,122.7866,122.675,121.8866,1420.86885309
75,0,122.7866,122.675,122.7866,122.675,121.8866,1427.84935093
75,0,122.7866,122.675,122.7866,122.675,121.8866,1433.16890192
75,0,122.7866,122.675,122.7866,122.675,121.8866,1438.48930407
75,0,122.7866,122.675,122.7866,122.675,121.8866,1444.63875389
75,0,122.7866,122.675,122.7866,122.675,121.8866,1449.97899008
75,0,122.7866,122.675,122.7866,122.675,121.8866,1455.29891396
75,0,122.7866,122.675,122.7866,122.675,121.8866,1461.45891309
75,0,122.7866,122.675,122.7866,122.675,121.8866,1466.77897906
75,0,122.7866,122.675,122.7866,122.675,121.8866,1473.278826
75,0,122.7866,122.675,122.7866,122.675,121.8866,1478.59836102
75,0,122.7866,122.675,122.7866,122.675,121.8866,1483.91880989
75,0,122.7866,122.675,122.7866,122.675,121.8866,1491.72882891
75,0,122.7866,122.675,122.7866,122.675,121.8866,1498.70891309
75,0,122.7866,122.675,122.7866,122.675,121.8866,1504.02892494
75,0,122.7866,122.675,122.7866,122.675,121.8866,1511.98986101
75,0,122.7866,122.675,122.7866,122.675,121.8866,1517.30838299
75,0,122.7866,122.675,122.7866,122.675,121.8866,1522.62984586
75,0,122.7866,122.675,122.7866,122.675,121.8866,1527.94896293
75,0,122.7866,122.675,122.7866,122.675,121.8866,1534.92923403
75,0,122.7866,122.675,122.7866,122.675,121.8866,1540.24840093
75,0,122.7866,122.675,122.7866,122.675,121.8866,1545.56900191
75,0,122.7866,122.675,122.7866,122.675,121.8866,1551.84865499
75,0,122.7866,122.675,122.7866,122.675,121.8866,1557.16884589
75,0,122.7866,122.675,122.7866,122.675,121.8866,1563.31899691
75,0,122.7866,122.675,122.7866,122.675,121.8866,1568.63890696
75,0,122.7866,122.675,122.7866,122.675,121.8866,1573.9604969
75,0,122.7866,122.675,122.7866,122.675,121.8866,1579.28839207
75,0,122.7866,122.675,122.7866,122.675,121.8866,1585.43891597
75,0,122.7866,122.675,122.7866,122.675,121.8866,1591.76843309
75,0,122.7866,122.675,122.7866,122.675,121.8866,1597.08905792
75,0,122.7866,122.675,122.7866,122.675,121.8866,1602.40882707
75,0,122.7866,122.675,122.7866,122.675,121.8866,1607.72900105
75,0,122.7866,122.675,122.7866,122.675,121.8866,1613.87903595
75,0,122.7866,122.675,122.7866,122.675,121.8866,1620.86007309
75,0,122.7866,122.675,122.7866,122.675,121.8866,1626.17883992
75,0,122.7866,122.675,122.7866,122.675,121.8866,1632.369313
75,0,122.7866,122.675,122.7866,122.675,121.8866,1637.68892598
75,0,122.7866,122.675,122.7866,122.675,121.8866,1643.01895404
75,0,122.7866,122.675,122.7866,122.675,121.8866,1648.3389039
75,0,122.7866,122.675,122.7866,122.675,121.8866,1653.68889308
75,0,122.7866,122.675,122.7866,122.675,121.8866,1659.00851989
75,0,122.7866,122.675,122.7866,122.675,121.8866,1665.15906692
75,0,122.7866,122.675,122.7866,122.675,121.8866,1671.30892706
75,0,122.7866,122.675,122.7866,122.675,121.8866,1676.62890792
75,0,122.7866,122.675,122.7866,122.675,121.8866,1681.94859791
75,0,122.7866,122.675,122.7866,122.675,121.8866,1688.09881496
75,0,122.7866,122.675,122.7866,122.675,121.8866,1693.41896796
75,0,122.7866,122.675,122.7866,122.675,121.8866,1698.73948288
75,0,122.7866,122.675,122.7866,122.675,121.8866,1705.72890997
75,0,122.7866,122.675,122.7866,122.675,121.8866,1711.87838387
75,0,122.7866,122.675,122.7866,122.675,121.8866,1718.40847087
75,0,122.7866,122.675,122.7866,122.675,121.8866,1724.56018305
75,0,122.7866,122.675,122.7866,122.675,121.8866,1729.87969089
75,0,122.7866,122.675,122.7866,122.675,121.8866,1735.29881787
75,0,122.7866,122.675,122.7866,122.675,121.8866,1741.44920707
75,0,122.7866,122.675,122.7866,122.675,121.8866,1746.76989889
75,0,122.7866,122.675,122.7866,122.675,121.8866,1753.74962091
75,0,122.7866,122.675,122.7866,122.675,121.775,1759.06893802
75,0,122.7866,122.675,122.7866,122.675,121.775,1765.21879292
75,0,122.7866,122.675,122.7866,122.675,121.775,1770.53890586
75,0,122.7866,122.675,122.7866,122.675,121.775,1775.86920309
75,0,122.7866,122.675,122.7866,122.675,121.8866,1782.01935291
75,0,122.7866,122.675,122.7866,122.675,121.8866,1787.34905005
75,0,122.7866,122.675,122.7866,122.675,121.8866,1792.67005897
75,0,122.7866,122.675,122.7866,122.675,121.8866,1799.64887691
75,0,122.7866,122.675,122.7866,122.675,121.8866,1804.96842194
75,0,122.7866,122.675,122.7866,122.675,121.8866,1810.2890451
75,0,122.7866,122.675,122.7866,122.675,121.8866,1815.60882902
75,0,122.7866,122.675,122.7866,122.675,121.8866,1821.75901604
75,0,122.7866,122.675,122.7866,122.675,121.8866,1827.08295703
75,0,122.7866,122.675,122.7866,122.675,121.8866,1832.39888692
75,0,122.7866,122.675,122.7866,122.675,121.775,1837.71869588
75,0,122.7866,122.675,122.7866,122.675,121.8866,1843.03843498
75,0,122.7866,122.675,122.7866,122.675,121.8866,1848.35907006
75,0,122.7866,122.675,122.7866,122.675,121.8866,1855.33899307
75,0,122.7866,122.675,122.7866,122.675,121.8866,1860.65910196
75,0,122.7866,122.675,122.7866,122.675,121.8866,1866.80900192
75,0,122.7866,122.675,122.7866,122.675,121.8866,1872.12893009
75,0,122.7866,122.675,122.7866,122.675,121.8866,1877.58987188
75,0,122.7866,122.675,122.7866,122.675,121.8866,1882.90972996
75,0,122.7866,122.675,122.7866,122.675,121.8866,1888.22892594
75,0,122.7866,122.675,122.7866,122.675,121.775,1893.54892492
75,0,122.7866,122.675,122.7866,122.675,121.8866,1898.86843491
75,0,122.7866,122.675,122.7866,122.675,121.8866,1905.01883197
75,0,122.7866,122.675,122.7866,122.675,121.775,1910.33881307
75,0,122.7866,122.675,122.7866,122.675,121.775,1915.80853105
75,0,122.7866,122.675,122.7866,122.675,121.8866,1921.95916104
75,0,122.7866,122.675,122.7866,122.675,121.775,1927.2789619
75,0,122.7866,122.675,122.7866,122.675,121.775,1932.59889102
75,0,122.7866,122.675,122.7866,122.675,121.775,1937.91893101
75,0,122.675,122.675,122.7866,122.675,121.775,1944.89916301
75,0,122.675,122.675,122.7866,122.675,121.775,1950.21925592
75,0,122.675,122.675,122.7866,122.675,121.775,1957.26848006
75,0,122.675,122.675,122.7866,122.675,121.8866,1963.74907303
75,0,122.7866,122.675,122.7866,122.675,121.8866,1969.06951594
75,0,122.7866,122.675,122.675,122.675,121.775,1974.38894987
75,0,122.7866,122.675,122.7866,122.675,121.775,1981.36922908
75,0,122.7866,122.675,122.7866,122.675,121.775,1986.68920588
75,0,122.7866,122.675,122.7866,122.675,121.775,1992.00932693
75,0,122.7866,122.675,122.7866,122.675,121.775,1997.32927394
75,0,122.7866,122.675,122.7866,122.675,121.8866,2003.47880697
75,0,122.675,122.675,122.7866,122.675,121.8866,2008.86905098
75,0,122.675,122.675,122.7866,122.675,121.775,2014.18898392
75,0,122.675,122.675,122.7866,122.675,121.8866,2019.50839305
75,0,122.675,122.675,122.7866,122.675,121.8866,2024.82892299
75,0,122.675,122.675,122.7866,122.675,121.8866,2030.14897609
75,0,122.675,122.5616,122.7866,122.675,121.775,2035.46897197
75,0,122.675,122.675,122.7866,122.675,121.775,2041.61886287
75,0,122.675,122.5616,122.7866,122.675,121.8866,2047.01883602
75,0,122.675,122.675,122.7866,122.675,121.775,2053.99894786
75,0,122.675,122.675,122.7866,122.675,121.8866,2060.14896202
75,0,122.7866,122.675,122.7866,122.675,121.775,2065.46882296
75,0,122.675,122.675,122.7866,122.675,121.775,2070.78897691
75,0,122.675,122.675,122.7866,122.675,121.8866,2078.59839797
75,0,122.675,122.675,122.7866,122.675,121.775,2086.40920997
75,0,122.675,122.675,122.7866,122.675,121.775,2094.23079205
75,0,122.675,122.675,122.675,122.675,121.8866,2102.88918686
75,0,122.675,122.675,122.7866,122.675,121.775,2110.69892597
